" Журнал «Живописная Россия» Проект «Отношение природы и человека – это отношения двух культур!» (Д.С.Лихачев)","Цель проекта: осознание того факта, что природа и человек – взаимозависимы, что без уважительного отношения человека к природе невозможно и доброжелательное (без природных катаклизмов) отношение природы к человеку."
" Журнал «Здоровье» Проект «Правильный выбор – залог здоровья!»","Проект представлен специальным разделом журнала «Здоровье» Health Guide (путеводитель по медицинским услугам) - специальный раздел журнала «Здоровье», предоставляющий самую злободневную информацию о новых высокотехнологичных медицинских услугах, развитие которых предусмотрено Национальным проектом «Здоровье»."
" Журнал «Знание-сила» Проект «Новые кадры для новой России»","Цель проекта: пропаганда науки как мотора инновационной экономики, воспитание инновационного мышления, содействие становлению кадров, необходимых для развития науки и инновационной экономики."
" Газета «Илкэн» Проект «Кочевые школы – основа сохранения родных языков»","Цель проекта – связь с кочевыми школами, развитие языков коренных народов Якутии, сохранение и пропаганда культуры и традиционного хозяйствования малых народов севера. Единственная газета для коренных народов Севера печатающаяся на эвенском, эвенкийском, юкагирском, долганском, чукотском, якутском языках."
" Журнал «Путеводная звезда. Школьное чтение» Проект «Книга – бесценное богатство. Приближаем классику к детям»","Нельзя переоценить роль художественной литературы, особенно классической в становлении личности подростка. Прекрасное, убедительное слово не стареет, а воспринимается как сказанное сегодня, задевает за сердце, заставляет размышлять, остается в душе. "
" Газета «Саровская пустынь» «Год литературы»","Данный проект направлен на пропаганду «читающего образа жизни» и информационную поддержку Года литературы и чтения в Содружестве Независимых Государств; на пропаганду семейного чтения."
" Журнал «Сделай сам» Проект «От домашнего ремесла – к рабочей профессии»","Цель проекта: активно влиять не только на выбор профессии, но и на психологию подрастающего поколения."
" Газета «Собеседник» Проект «Чистые руки»","Проект представлен циклом публикаций, направленных на раскрытие механизмов коррупции в различных слоях общества и разного уровня власти, придание общественного резонанса одной из важнейших проблем демократического общества."
" Газета «Советский спорт» Проект «От детских команд – к большим победам»","Цель проекта – пропаганда здорового образа жизни и интереса к спорту; формирование позитивного общественного мнения жителей России, как к спорту высоких достижений, так и к детскому спорту; укрепление авторитета российского спорта."
" Журнал «Справочник классного руководителя» Проект «Социальная защита учащихся и воспитательная работа»","Проект представлен спецвыпуском журнала, в котором дается практическая информация для педагогов и классных руководителей общеобразовательных учреждений, методики реализации комплекса мероприятий по оказанию социальной помощи детям, нуждающимся в экстренной социальной поддержке и др."
" Журнал «Справочник руководителя дошкольного учреждения» Проект «Социальная защита детей и педагогов дошкольного учреждения»","Проект представлен рубрикой «Социальная защита» - информация для руководителей дошкольных учреждений: -взаимодействие ДОУ с семьями, находящимися в социально-опасном положении, государственная поддержка молодых семей, льготы многодетным и малоимущим семьям и др."
" Журнал «Справочник руководителя образовательного учреждения» Проект «Социальная защита учащихся и педагогов общеобразовательного учреждения»","Проект представлен рубрикой «Социальная защита» - информация для руководителей общеобразовательных учреждений о системе практических, правовых, психолого-педагогических и прочих мер, обеспечивающих условия для физического, умственного и духовно-нравственного развития учащихся."
" Журнал «Цыгане России» Проект «К толерантности и решению проблем цыганского народа»","Цель проекта: развитие межнационального и межконфессионального общения, сохранение культурных традиций и самобытности цыганского народа; защита прав и интересов цыганского народа; укрепление самосознания цыганского народа, его консолидации, повышение образовательного уровня цыганской молодежи и пр."
" Газета «Чита спортивная» Проект «Равнодушен к спорту – равнодушен к себе!»","Цель проекта: воспитание физически и морально здорового поколения россиян, сокращение смертности и увеличение рождаемости, жесткое противодействие распространению наркомании и алкоголизма, бытовой распущенности."
" Журнал «Полярная звезда» Проект «Якутия: развитие цивилизации и культуры на Крайнем Севере»","Цель проекта: освещение взаимовлияния и взаимовыгодного сотрудничества научно-технической и творческой интеллигенции России и Якутии в развитии градостроительства и киноиндустрии Республики Саха (Якутия)."
" Журнал «Юность» Проект «Символы истории и государственная символика. Возвращающаяся необратимость»","Цель проекта: формирование у читателя, особенно молодого, осознанного представления о символичности историко-литературного процесса, о связи исторического пути того или иного государства с его символикой. Выявление важных вех в истории Отечества, которые, так или иначе связаны с государственной символикой."
" Журнал «Аманат» (Завет) Проект «Мой друг, Отчизне посвятим души прекрасные порывы!»","Цель проекта: воспитание у подрастающего поколения патриотизма, высоких моральных качеств, уважения исторического наследия России и любви к активному творчеству"
" Газета «Йэншишма»(«Живой родник») Проект «Уроки безопасности»","Цель проекта: пропаганда здорового образа жизни, воспитание у юных читателей навыков выживания в экстремальных ситуациях."
" Журнал «Кипиня» Проект «Perehel kattil sagedembah kiehuu» – «Семейный котел гуще кипит»","Цель проекта: воспитание у детей уважительного отношения к семье, семейным устоям и традициям, их сохранению и возрождению."
" Газета «Орловский комсомолец» Проект «Семья: личное дело – национальный интерес»","Цель проекта: пропаганда идеи возрождения целостности государства, создание предпосылок для здорового развития общества, обретения одной общенациональной идеи, духа единения, укрепления культурных, человеческих, и, прежде всего — семейных ценностей."
" Журнал «Башкортостан кызы» Проект «Мама, я хочу жить» ","Цель проекта- способствовать позитивным процессам демографии и обновления общества."
" Журнал «Карелия» Проект «Навеки сплотила великая Русь» ","Цель проекта: углубить представления читателей о духовном единстве российского народа, показать на примере межнационального и межконфессионального общения народов России, в частности, основных этнических групп в Республике Карелия, цивилизованное единство российского государства, общность духовно–нравственных ценностей, которое проявляется в многообразии самобытных национальных культур."
" Газета «Пенсионер» Проект «От сердца к сердцу» ","Главная задача проекта - раскрытие личностных возможностей, социальное просвещение граждан, реализация идеи цепочки добрых дел, направление потребности в самореализации пожилых людей для решения социальных задач во имя общественной пользы."
" Газета «Так живем» Проект «Особая семья: доступность информации – путь из замкнутого круга","Цель проекта: идеологическая, правовая и моральная помощь особым семьям (воспитывающим инвалидов и имеющим в своем составе инвалидов; многодетным, опекунским, асоциальным) в преодолении замкнутости их жизненного пространства."
" Газета «Детская Областная Газета «ДОГ» Проект «Лучшая профессия Земли» Проект «Urbi et orbi/Граду и миру»","Главная задача проекта - сформировать должную мотивацию (учет собственных способностей и ситуации на рынке труда), помочь сделать осознанный выбор будущей профессии, которая позволит конкретному человеку реализовать себя и даст свободу деятельности. Патриотическое воспитание подрастающего поколения, формирование активной гражданской позиции. "
" Газета «Колокольчик – на радость детям» Проект «Простое и вечное»","Решение этических проблем, возрождение и упрочение духовно-нравственных традиций отечественной культуры, возможность сознательного выбора между безнравственностью и высокими моральными ценностями."
" Журнал «Первый взрослый» Проект «Встречая Олимпиаду»","Цель проекта – укрепить в сознании современных подростков образ человека, занимающегося спортом, как личности успешной, уверенной в себе, привыкшей добиваться намеченных целей, а также информировать ребят о ходе подготовки к Олимпиаде 2014 года. "
" Журнал «Свирелька» «С детства заботимся о природе и изучаем экологию»","Цель проекта: научить детей понимать природу, ценить ее красоту и своеобразие, а также побудить их к участию в ее охране."
" Журнал «Спасайкин» Проект «Безопасность – основной канон семейных ценностей!»","Проект направлен на укрепление здоровья семьи, пропаганду семейных ценностей, сокращение немотивированной смертности, связанной с нарушением основных правил безопасного поведения."
" Газета «Бумеранг» Проект «Земля – наш дом, нам наводить порядок в нем» ","Цель проекта: отстаивание законных интересов россиян, их права на здоровую среду обитания; сохранение природы ради будущих поколений."
" Газета «Версия Башкортостана» Проект «Мир дому твоему»","Цель проекта: повышение авторитета семьи, сохранение базовых семейных ценностей."
" Журнал «Вопросы истории» Проект «Постижение прошлого России во имя ее настоящего и будущего»","Цель проекта: выработка новых подходов к освещению исторического пути России на различных этапах, выявление характерных черт, раскрывающих особенности формирования российской государственности, показ преемственности времен и эпох, тесной связи прошлого, настоящего и будущего России. "
" Журнал «Журналист» Проект «Муниципальная печать»","Цель проекта: привлечь внимание медиасообщества к проблемам и практике работы региональных СМИ, поддержать журналистов местной печати, зачастую обделенных вниманием «из центра»."
" Журнал «Здоровье школьника» Проект «Графический проект в форме комиксов «Дороги без опасности»","Задача проекта: способствовать профилактике детского травматизма на дорогах и повышению безопасности дорожного движения."
" Газета «Книжное обозрение» Проект «Пропаганда «читающего образа жизни» и информационная поддержка Года литературы и чтения в Содружестве Независимых Государств»","Цель проекта: пропаганда русского языка, русской литературы, русской книги, «читающего образа жизни» в Российской Федерации, в странах СНГ."
" Газета «Консьержъ» Проект «Просвещение населения – толчок к изменению отношения к жилой собственности и развитию рынка»","Цель проекта: информирование населения о правах и обязанностях собственника по содержанию жилых домов, о проблемах эффективного управления жилым фондом и пр. "
" Журнал «Наука и жизнь Проект «Ума палата»","Проект представлен познавательными материалами по техническим, естественнонаучным и гуманитарным дисциплинам, психологическим практикумом, развивающими задачами, заметками по прикладному творчеству и многими другими заметками, которые будут интересны всем членам семьи."
" Журнал «Невский альманах» Проект «Год Семьи в многонациональной России. Культура, духовность, традиции»","В материалах проекта на конкретных живых примерах показано всё духовное богатство России, её многогранная культура; рассказано о великих и ярких соотечественниках разных эпох, различных национальностей и религиозных воззрений, которые приумножили славу и величие нашего государства."
" Журнал «Наш семейный очаг» Проект «Семья на Востоке России»","Цель проекта: посредством печатного слова распространять среди жителей края и прилегающих территорий информацию о позитивном опыте брачно-семейных отношений, о примерах благородного и честного служения идеалам добра, патриотической и беззаветной любви земляков к родному краю."
" Журнал «Отечественные архивы» Проект «Уроки российских реформ»","Популяризация не публиковавшихся прежде исторических источников об управлении Россией на переломных этапах ее развития (в период крушения абсолютизма, самодержавия, тоталитарной системы): реформах местного самоуправления, образования и др. отраслей."
" Журнал «Петербургский театральный журнал» Проект «Театр – дело молодых»","Проект содействует профессиональному продвижению и социальной адаптации молодых творческих кадров."
" Газета «Пятница. Для вас, женщины» Проект «Семья – территория любви и великого труда»","Задача проекта – привлекать граждан к активным действиям, каждый должен внести посильный вклад в дело сохранения и укрепления семьи."
" Журнал «Русское искусство» Проект «Духовные сокровища России. Творческое наследие и современность»","Цель проекта – познакомить читателей страны с духовным богатством России, воплощенным в изобразительном искусстве"
" Журнал «Эко-Хроника» Проект «Современный российский город – новые категории качества жизни»","Цель проекта: экологическое просвещение горожанина и пропаганда современных стандартов качества городской среды, рачительное отношение жителей мегаполиса к окружающей среде, отношения, при котором бездумное загрязнение отходами жизнедеятельности своего района, города, региона, страны будет восприниматься человеком как нанесение прямого урона своему благополучию."
" Журнал «Иностранная литература» Проект «Произведения зарубежных авторов, занимающих достойное место в общемировом культурном пространстве и демонстрирующие высокий уровень российской школы художественного перевода»","Цель проекта: сохранение лучших традиций русского языка, привлечение лучших на сегодняшний день переводческих сил в стране. "
" Журнал «Молодая гвардия» Проект «Россия ХХ1 века: путь к мировому лидерству»","Освещение, пропаганда и конструктивные предложения по реализации национальных проектов России в области здравоохранения, образования, развития науки, сельского хозяйства, ЖКХ."
" Журнал «Москва» Проект «Демократия в России: отечественные традиции и современность»","Проблема адаптации демократических институтов к современной российской действительности может быть решена положительно только в том случае, если будет востребованы и творчески развиты отечественные демократические традиции, изначально присущие России и те исчезнувшие в ходе всей ее многотрудной истории."
" Журнал «Взгляд. Информация. Партнерство» Проект «Экологическая безопасность курского края – общее дело курян». Проект «Журнал в журнале «VIP – поколение» - проект для молодежи и руками молодежи»"," Проект представлен циклом публикаций на экологическую тему. Проект представлен циклом публикаций о молодежных организациях и отдельных представителях молодежи, добившихся заметных результатов в спорте, бизнесе, политике, творчестве, который поможет выявить самые злободневные проблемы молодого поколения, найти пути их решения, открыть новые имена, а также будет способствовать профессиональному и интеллектуальному росту организаторов проекта, которые непосредственно участвуют в его реализации"
" Журнал «Кече-Солнышко» Проект «Чудеса таланта» Проект «Эгерче -Хлебушко» "," Цель проекта: поддержка и развитие литературного, музыкального, изобразительного и иных общественно-полезных форм творчества населения. Цель проекта – поддержка творчества детей и взрослых, восстановление общественной ценности труженика сельского хозяйства."
" Журнал «Одон» («Звезда») Проект «Все работы хороши – выбирай на вкус» ","Цель проекта - поддержка и развитие общественно полезных форм творчества юных, сохранение и развитие языка, традиционной культуры народов, населяющих Республику Бурятия; воспитание у детей интереса к профессиям."
" Газета «Кугарня (Пятница)» Проект «Эрудиция и интеллект – прорыв в будущее»","Проект представлен публикациями, которые способствуют расширению кругозора молодёжи, эрудиции, интеллекта, воспитанию молодёжи в духе общечеловеческих ценностей, пропаганде творческого поиска, подготовке молодёжи к вступлению во взрослую жизнь."
" Газета «Омет» Проект «Крепкая семья – опора Российской державы» ","В рамках проекта будет выходить спецполоса «Семейный очаг», где найдут отражение насущные проблемы сохранения семейных ценностей и семейного воспитания."
" Журнал «Тулпар» Проект «И дым Отечества нам сладок и приятен»","Цель проекта: пропаганда памятных дат истории Отечества, теории и практики российской государственности, общественной мысли, науки и культуры, направленная на воспитание у граждан РФ патриотизма, чувства коллективной ответственности за судьбу Родины, формирование у них социального оптимизма и единства общенационального сознания."
" Газета «VIENAN KARJALA» («Беломорская Карелия») Проект «Между прошлым и будущим»","Содействие сохранению и развитию самобытной карельской культуры, родного языка карелов, удовлетворение этнокультурных потребностей разных народов и их интеграция в обществе."
" Газета «Oma mua» («Ома муа» - «Родная земля») Проект «Карелы и русские – история добрососедства»","Повышение национального самосознания, искоренение межнациональной нетерпимости и экстремизма, сохранение самобытности двух коренных этносов Республики Карелия – карелов и русских воспитание толерантности и уважительного отношения к языку и культуре других народов."
" Газета «Спорт-тамир» Проект «Сильные духом»","Цель проекта: воспитание молодежи и подрастающего поколения на примере спортсменов-инвалидов как покорение самого себя."
" Журнал «Вершины» Проект «Имидж Сибири»","Информационная поддержка государственной политики социально-экономического развития Сибирского региона; поддержка Федерального проекта «Развитие особой экономической зоны туристско-рекреационного типа «Байкал» в Республике Бурятия."
" Журнал «Морин хуур» («Вечная драгоценность») Проект «Сила России – в сохранении самобытности ее народов»","Цель проекта: воспитание молодежи на культурно-нравственных ценностях народов Бурятии; пропаганда сохранения быта, культуры и искусства бурятского народа."
" Журнал «Алые паруса Приморья» Проект «Твоя малая Родина – Приморье»","Цель проекта – пробудить в сердце юного поколения беззаветную любовь к Отчизне и своей малой Родине – Приморью, где им стать новым обществом, созидающим на благо своего края, государства и всего человечества."
" Газета «Апельсинка» Проект «По былинам нашего времени»","Воспитание современных детей на примерах людей, составляющих национальную гордость, от Александра Невского до Юрия Гагарина."
" Журнал «Клепа» Проект «Маленький гражданин большой страны»","Цель проекта: воспитание просвещенного гражданина РФ, что подразумевает не только расширение общественного и культурного кругозора ребенка, но и воспитание толерантного отношения к людям разных национальностей и конфессий, к членам детского коллектива и собственной семье."
" Газета «Кроссворд для детей» Проект «Вместе с Россией»","Цель проекта: формирование в раннем возрасте позитивного отношения к России, пропаганда российской системы образования и образа жизни."
" Журнал «Лунтик» Проект «Мы познаем мир»","Цель проекта: познакомить детей с многообразием окружающего мира."
" Журнал «Пионер» Проект «Дело жизни» ","Цель проекта - формирование у ребят устойчивого интереса к отечественной и мировой литературе, обогащение их духовных и познавательных интересов, творческих способностей, воспитание позитивного отношения к истории, культуре, духовным ценностям родной страны"
" Журнал «Поднять паруса!» Проект «Держим курс на талант!»","Цель проекта: приобщение всех поколений семьи к качественному развивающему чтению, содействие большему пониманию между поколениями, развитие объединяющих семью интересов, внимание к общесемейным ценностям."
" Журнал «Читайка» Проект «Чтение – праздник души»","Цель проекта: развивать культуру чтения, навыки творческого чтения у детей и делать чтение объединяющей средой для всей семьи."
" Газета «Кстати обо всем» Проект «Кстати: сверстник - сверстнику!»","Цель проекта: формирование у подрастающего поколения высоких гражданских позиций и адекватного реагирования на социально-политические изменения в складывающемся демократическо-правовом государстве."
" Журнал «Мужской характер» Проект «Казарма – испытание или школа мужества?»","Оздоровление и реформирование армии, возрождение ее авторитета и значимости требуют активной работы всех институтов гражданского общества, суть которой должна состоять в контроле за реальным состоянием положения дел в армии и в содействии позитивным изменениям в армейской среде."
" Журнал «Мы» Проект «Наше будущее – молодежь России, достойная ее великой страны»","Цель проекта - активное участие единственного российского литературно-художественного журнала для подростков в воспитании подрастающего поколения."
" Газета «Республика молодая» Проект «Переселение соотечественников, миграция в свете социально-экономического развития Мордовии»","Решение демографической проблемы сегодня – одна из важнейших задач, которую предстоит решать как в масштабах государства, так и Мордовии, в частности."
" Газета «Смена» Проект «Семья – основа государства»","Цель проекта: пропаганда семейных ценностей, формирование культа здоровой семьи, любви к детям. Обозначить наиболее острые социальные проблемы института семьи в плане государственной поддержки многодетных семей. возможностей обеспечения молодых семей жильем и работой."
" Журнал «Балет» Проект «Возвращение России образа мировой балетной державы»","Цель проекта– освещение и поддержка современных процессов, характерных для творческого процесса в области отечественного балета, поддержка инновационных проектов, исследование уникальных исторических традиций, повлиявших и определивших развитие искусства танца во всем мире."
" Газета «Берегиня» Проект «Спасемся от свалок»","Задача проекта: информирование населения и лиц, принимающих решения, о наличии успешного опыта цивилизованного обращения с отходами в ряде городов России и зарубежных стран"
" Журнал «Божий мир» Проект «История Родины. Духовная защита детей и подростков»","Материалы проекта рассказывают о нашей Родине, ее тысячелетней православной вере и культуре, ее духовных созидателях и учителях, собирателях, защитниках, строителях и тружениках, об ее святынях."
" Журнал «Введенская сторона» Проект «Эстетическое обучение в семье – основа нравственного воспитания подрастающего поколения»","Цель проекта: пропаганда нравственных семейных ценностей через искусство, укрепление культа семьи, воспитание в семье духовности на основе художественных российских традиций, в сосредоточении усилий журнала на обеспечение семьи качественной информацией в области искусства и культуры."
" Журнал «Здоровье школьника» Проект «Школы, полезные для здоровья»","В рамках проекта на страницах журнала размещается цикл репортажей о лучших школах России, где успешно внедрены здоровьесберегающие технологии, которые позволяют, с одной стороны, получить ребенку конкурентоспособное образование, а, с другой, сохранить здоровье. "
" Журнал «Инновации» Проект «Энергию молодости – инновациям»","Цель проекта: информационная поддержка программ, проектов и инициатив по выявлению молодежи, стремящейся самореализоваться через инновационную деятельность и стимулирование массового участия молодежи в научно-технической и инновационной деятельности"
" Журнал «Клинок булатный» Проект «Отечество нам – Царское Село»","Цель проекта – привлечь внимание широкой публики к истории и сегодняшнему дню города, вписавшего яркую страницу в летопись свершений Российского государства."
" Журнал «Мир Севера» Проект «Мы – один мир»","Все люди, живущие сегодня на Севере, должны как можно больше знать друг о друге, в том числе о прошлом и настоящем наших народов, и поддерживать то общее, что нас объединяет."
" Газета «Оренбургская сударыня» Проект «Осторожно: дети!»","Материалы в рамках проекта направлены на защиту физического и морального здоровья подрастающего поколения, на развитие личности, освещают различные стороны взаимодействия детей и взрослых в обществе, «кричат» о самых наболевших проблемах и подсказывают пути их решения."
" Газета «После уроков» R v x R v x ¨ ª Þ à ¤ x † ˆ ¦ ¨ ª ¶ ¸ º Ü Þ \# h§ \# h§ h4 h "" h h h¦\# h \# h h mH sH < hZ \"," hZ hZ \"," hZ hZ hÞ hÞ - hZ hZ hÞ h \"," h h h h h h h h h \# h \"," h h \# h \"," h h 瑹ⶦêЀ новых интересных и эффективных технологий, программ и методик по работе с семьей, семейному образованию и воспитанию посредством проведения конкурсов творческих работ и методических материалов с последующим опубликованием."
" Газета «Социальная газета» Проект «Правовое просвещение граждан и защита социально ослабленных групп населения – приоритеты государства»","Цель проекта - информирование читателей об изменениях законодательства и социальной политике государства (федеральный и региональный уровни)."
